binned_latitude,binned_longitude,hour,type,subtype,count
41.93,-87.7,09:00,Jam,Heavy Traffic,3
41.71,-87.59,11:00,Hazard,Other,3
41.68,-87.72,22:00,Hazard,Other,2
41.94,-87.7,01:00,Accident,Minor,2
41.91,-87.66,08:00,Jam,Heavy Traffic,2
41.91,-87.66,07:00,Jam,Stand-Still Traffic,2
41.94,-87.71,17:00,Accident,Minor,2
41.91,-87.66,09:00,Jam,Stand-Still Traffic,2
41.68,-87.72,12:00,Hazard,Other,2
41.75,-87.7,08:00,Jam,Unclassified,2
41.95,-87.84,03:00,Accident,Minor,2
41.91,-87.63,01:00,Accident,Minor,2
41.94,-87.72,09:00,Jam,Stand-Still Traffic,2
41.91,-87.65,17:00,Hazard,Other,2
41.94,-87.71,09:00,Jam,Heavy Traffic,2
41.9,-87.62,10:00,Road Closed,Unclassified,2
41.9,-87.62,06:00,Hazard,On Shoulder,2
41.99,-87.69,05:00,Jam,Moderate Traffic,2
41.9,-87.62,09:00,Road Closed,Unclassified,2
41.9,-87.62,06:00,Accident,Minor,2
41.76,-87.58,16:00,Accident,Minor,2
41.65,-87.58,07:00,Accident,Minor,2
41.9,-87.62,03:00,Hazard,On Shoulder,2
41.67,-87.6,09:00,Accident,Major,2
41.95,-87.64,04:00,Hazard,On Shoulder,2
41.76,-87.63,11:00,Jam,Moderate Traffic,2
41.76,-87.69,01:00,Hazard,On Shoulder,2
41.66,-87.59,09:00,Jam,Heavy Traffic,2
41.94,-87.66,16:00,Road Closed,Construction,2
41.66,-87.59,09:00,Jam,Stand-Still Traffic,2
41.94,-87.65,01:00,Road Closed,Construction,2
41.66,-87.59,10:00,Road Closed,Event,2
41.66,-87.59,16:00,Accident,Minor,2
41.66,-87.59,12:00,Accident,Minor,2
41.76,-87.63,06:00,Jam,Unclassified,2
41.66,-87.58,08:00,Hazard,On Shoulder,2
41.66,-87.59,01:00,Hazard,On Shoulder,2
41.94,-87.65,08:00,Road Closed,Unclassified,2
41.66,-87.59,05:00,Accident,Minor,2
41.67,-87.6,07:00,Jam,Heavy Traffic,2
41.67,-87.6,09:00,Jam,Stand-Still Traffic,2
41.91,-87.67,12:00,Accident,Minor,2
41.91,-87.67,03:00,Jam,Moderate Traffic,2
41.94,-87.7,22:00,Hazard,Other,2
41.75,-87.63,08:00,Jam,Unclassified,2
41.75,-87.62,12:00,Accident,Minor,2
41.75,-87.62,08:00,Jam,Heavy Traffic,2
41.75,-87.62,06:00,Jam,Unclassified,2
41.66,-87.56,10:00,Hazard,On Shoulder,2
41.75,-87.58,05:00,Hazard,On Shoulder,2
42.01,-87.66,16:00,Accident,Minor,2
42.01,-87.66,02:00,Accident,Minor,2
41.93,-87.67,02:00,Jam,Moderate Traffic,2
41.93,-87.68,18:00,Accident,Minor,2
41.92,-87.67,21:00,Hazard,Other,2
42.0,-87.77,01:00,Hazard,On Shoulder,2
41.95,-87.73,01:00,Accident,Minor,2
41.71,-87.66,10:00,Road Closed,Unclassified,2
41.93,-87.68,17:00,Accident,Minor,2
41.93,-87.68,16:00,Hazard,Other,2
42.0,-87.69,05:00,Jam,Moderate Traffic,2
41.92,-87.68,22:00,Hazard,Other,2
41.92,-87.68,07:00,Jam,Unclassified,2
41.92,-87.67,10:00,Hazard,On Shoulder,2
41.93,-87.66,07:00,Jam,Unclassified,2
41.92,-87.67,16:00,Hazard,Other,2
41.92,-87.67,17:00,Accident,Minor,2
41.92,-87.67,09:00,Accident,Major,2
41.92,-87.67,02:00,Hazard,On Shoulder,2
41.92,-87.67,07:00,Jam,Stand-Still Traffic,2
41.92,-87.67,07:00,Jam,Unclassified,2
41.92,-87.67,08:00,Jam,Stand-Still Traffic,2
41.92,-87.67,08:00,Jam,Unclassified,2
41.73,-87.62,10:00,Jam,Moderate Traffic,2
41.7,-87.6,09:00,Jam,Unclassified,2
41.73,-87.62,08:00,Jam,Stand-Still Traffic,2
41.73,-87.62,07:00,Jam,Heavy Traffic,2
41.95,-87.72,07:00,Jam,Stand-Still Traffic,2
41.95,-87.73,12:00,Accident,Minor,2
41.95,-87.72,09:00,Jam,Unclassified,2
41.71,-87.61,09:00,Accident,Minor,2
41.95,-87.73,11:00,Hazard,Other,2
41.95,-87.72,11:00,Accident,Minor,2
41.95,-87.73,16:00,Hazard,Other,2
41.71,-87.59,07:00,Jam,Heavy Traffic,2
41.95,-87.73,03:00,Accident,Minor,2
41.93,-87.69,18:00,Accident,Minor,2
41.92,-87.63,02:00,Accident,Minor,2
41.92,-87.63,08:00,Road Closed,Event,2
41.92,-87.63,09:00,Road Closed,Event,2
41.93,-87.7,04:00,Hazard,On Shoulder,2
41.95,-87.73,05:00,Hazard,On Shoulder,2
41.93,-87.81,09:00,Jam,Unclassified,2
42.0,-87.7,07:00,Jam,Unclassified,2
41.92,-87.79,03:00,Hazard,On Shoulder,2
41.92,-87.79,04:00,Hazard,On Shoulder,2
41.92,-87.76,04:00,Accident,Minor,2
41.74,-87.63,17:00,Accident,Minor,2
41.99,-87.66,09:00,Jam,Unclassified,2
41.95,-87.67,02:00,Jam,Moderate Traffic,2
41.74,-87.62,02:00,Hazard,On Shoulder,2
41.74,-87.62,09:00,Road Closed,Event,2
41.75,-87.74,02:00,Hazard,On Shoulder,2
41.91,-87.63,08:00,Accident,Minor,2
41.99,-87.67,14:00,Road Closed,Construction,2
41.69,-87.6,07:00,Jam,Unclassified,2
41.92,-87.7,03:00,Hazard,On Shoulder,2
41.93,-87.63,10:00,Accident,Minor,2
41.93,-87.63,06:00,Road Closed,Event,2
41.95,-87.76,13:00,Road Closed,Construction,2
41.95,-87.76,10:00,Hazard,On Shoulder,2
41.95,-87.75,02:00,Hazard,On Shoulder,2
41.94,-87.83,16:00,Hazard,Other,2
41.69,-87.62,04:00,Hazard,On Shoulder,2
41.98,-87.83,16:00,Hazard,Other,2
41.81,-87.63,02:00,Accident,Minor,2
41.81,-87.63,04:00,Accident,Minor,2
41.81,-87.63,07:00,Hazard,On Shoulder,2
41.88,-87.7,02:00,Jam,Moderate Traffic,2
41.88,-87.69,05:00,Hazard,On Shoulder,2
41.98,-87.82,08:00,Jam,Stand-Still Traffic,2
41.98,-87.82,07:00,Jam,Stand-Still Traffic,2
41.87,-87.65,11:00,Accident,Minor,2
41.87,-87.64,05:00,Hazard,On Shoulder,2
41.87,-87.64,04:00,Hazard,On Shoulder,2
41.87,-87.64,02:00,Hazard,On Shoulder,2
41.87,-87.64,03:00,Hazard,On Shoulder,2
41.98,-87.89,07:00,Jam,Unclassified,2
41.87,-87.62,10:00,Road Closed,Event,2
41.82,-87.72,03:00,Hazard,On Shoulder,2
41.82,-87.72,04:00,Hazard,On Shoulder,2
41.82,-87.74,11:00,Accident,Minor,2
41.82,-87.74,09:00,Hazard,On Shoulder,2
41.98,-87.77,04:00,Jam,Moderate Traffic,2
41.88,-87.63,05:00,Jam,Moderate Traffic,2
41.88,-87.63,07:00,Hazard,On Shoulder,2
41.98,-87.77,14:00,Hazard,Other,2
41.79,-87.58,02:00,Jam,Moderate Traffic,2
41.88,-87.65,11:00,Accident,Minor,2
41.88,-87.65,17:00,Accident,Minor,2
41.88,-87.64,02:00,Hazard,On Shoulder,2
41.88,-87.64,03:00,Hazard,On Shoulder,2
41.88,-87.65,23:00,Road Closed,Construction,2
41.79,-87.63,03:00,Accident,Minor,2
41.79,-87.63,07:00,Jam,Unclassified,2
41.98,-87.77,17:00,Accident,Minor,2
41.98,-87.76,04:00,Jam,Moderate Traffic,2
41.8,-87.58,02:00,Accident,Minor,2
41.98,-87.8,07:00,Jam,Heavy Traffic,2
41.98,-87.8,08:00,Jam,Heavy Traffic,2
41.88,-87.67,06:00,Accident,Minor,2
41.88,-87.67,02:00,Accident,Minor,2
41.98,-87.81,07:00,Jam,Stand-Still Traffic,2
41.98,-87.81,08:00,Jam,Stand-Still Traffic,2
41.98,-87.81,04:00,Accident,Minor,2
41.88,-87.69,07:00,Jam,Unclassified,2
41.88,-87.69,08:00,Jam,Stand-Still Traffic,2
41.98,-87.81,17:00,Accident,Minor,2
41.8,-87.63,11:00,Accident,Minor,2
41.96,-87.69,04:00,Jam,Moderate Traffic,2
41.88,-87.66,03:00,Hazard,On Shoulder,2
41.84,-87.63,08:00,Jam,Heavy Traffic,2
41.84,-87.63,04:00,Accident,Minor,2
41.86,-87.64,02:00,Jam,Moderate Traffic,2
41.84,-87.65,10:00,Jam,Moderate Traffic,2
41.97,-87.7,07:00,Hazard,On Shoulder,2
41.86,-87.64,08:00,Jam,Unclassified,2
41.97,-87.76,05:00,Accident,Minor,2
41.84,-87.68,02:00,Accident,Minor,2
41.84,-87.66,11:00,Accident,Minor,2
41.84,-87.66,09:00,Road Closed,Unclassified,2
41.84,-87.66,06:00,Accident,Minor,2
41.85,-87.61,04:00,Accident,Minor,2
41.85,-87.61,11:00,Accident,Minor,2
41.97,-87.75,03:00,Hazard,On Shoulder,2
41.97,-87.74,21:00,Road Closed,Construction,2
41.85,-87.63,10:00,Road Closed,Unclassified,2
41.85,-87.63,02:00,Accident,Minor,2
41.85,-87.65,10:00,Accident,Minor,2
41.85,-87.65,08:00,Road Closed,Unclassified,2
41.85,-87.64,10:00,Road Closed,Unclassified,2
41.85,-87.71,07:00,Hazard,On Shoulder,2
41.97,-87.76,10:00,Jam,Moderate Traffic,2
41.97,-87.76,08:00,Jam,Heavy Traffic,2
41.97,-87.73,12:00,Road Closed,Construction,2
41.97,-87.73,13:00,Road Closed,Construction,2
41.83,-87.72,07:00,Jam,Heavy Traffic,2
41.83,-87.71,08:00,Jam,Heavy Traffic,2
41.83,-87.71,07:00,Jam,Stand-Still Traffic,2
41.83,-87.7,09:00,Hazard,On Shoulder,2
41.83,-87.7,06:00,Accident,Minor,2
41.82,-87.63,06:00,Accident,Minor,2
41.87,-87.7,04:00,Accident,Minor,2
41.87,-87.76,03:00,Jam,Moderate Traffic,2
41.87,-87.73,03:00,Accident,Minor,2
41.98,-87.66,21:00,Road Closed,Hazard,2
41.78,-87.69,09:00,Hazard,On Shoulder,2
41.96,-87.75,11:00,Accident,Minor,2
41.96,-87.75,10:00,Road Closed,Unclassified,2
41.98,-87.66,04:00,Hazard,On Shoulder,2
41.89,-87.66,18:00,Road Closed,Construction,2
41.89,-87.65,03:00,Jam,Moderate Traffic,2
41.89,-87.66,10:00,Road Closed,Unclassified,2
41.89,-87.65,08:00,Jam,Heavy Traffic,2
41.89,-87.65,08:00,Jam,Unclassified,2
41.96,-87.74,09:00,Road Closed,Unclassified,2
41.9,-87.66,03:00,Jam,Moderate Traffic,2
41.9,-87.64,05:00,Hazard,On Shoulder,2
41.9,-87.66,18:00,Road Closed,Construction,2
41.9,-87.66,23:00,Road Closed,Construction,2
41.9,-87.73,07:00,Road Closed,Unclassified,2
41.79,-87.74,05:00,Hazard,On Shoulder,2
41.79,-87.74,03:00,Accident,Minor,2
41.79,-87.74,08:00,Hazard,On Shoulder,2
41.79,-87.74,09:00,Hazard,On Shoulder,2
41.89,-87.69,23:00,Road Closed,Construction,2
41.89,-87.68,09:00,Road Closed,Unclassified,2
41.96,-87.73,09:00,Road Closed,Unclassified,2
41.79,-87.66,06:00,Hazard,On Shoulder,2
41.97,-87.65,01:00,Road Closed,Construction,1
42.01,-87.69,18:00,Road Closed,Construction,1
41.99,-87.73,05:00,Hazard,On Shoulder,1
41.97,-87.68,09:00,Hazard,On Shoulder,1
41.97,-87.69,05:00,Hazard,On Shoulder,1
41.97,-87.69,04:00,Jam,Moderate Traffic,1
42.01,-87.68,15:00,Road Closed,Construction,1
42.01,-87.68,14:00,Road Closed,Construction,1
41.99,-87.75,09:00,Hazard,On Shoulder,1
42.01,-87.69,23:00,Road Closed,Construction,1
42.01,-87.68,09:00,Hazard,On Shoulder,1
41.96,-87.7,10:00,Road Closed,Unclassified,1
41.96,-87.7,08:00,Road Closed,Unclassified,1
41.96,-87.7,07:00,Road Closed,Unclassified,1
41.97,-87.66,03:00,Jam,Moderate Traffic,1
41.95,-87.64,04:00,Accident,Minor,1
41.96,-87.72,04:00,Accident,Minor,1
41.95,-87.77,03:00,Jam,Moderate Traffic,1
41.99,-87.65,04:00,Jam,Moderate Traffic,1
41.95,-87.68,03:00,Jam,Moderate Traffic,1
42.01,-87.7,03:00,Jam,Moderate Traffic,1
41.99,-87.74,05:00,Accident,Minor,1
41.97,-87.67,03:00,Accident,Minor,1
41.97,-87.67,07:00,Hazard,On Shoulder,1
42.02,-87.68,11:00,Accident,Minor,1
41.97,-87.76,21:00,Road Closed,Construction,1
41.98,-87.75,05:00,Jam,Moderate Traffic,1
41.97,-87.73,20:00,Road Closed,Construction,1
41.99,-87.76,09:00,Hazard,On Shoulder,1
41.97,-87.73,13:00,Road Closed,Hazard,1
41.97,-87.75,19:00,Road Closed,Construction,1
41.97,-87.75,21:00,Road Closed,Construction,1
42.0,-87.89,08:00,Jam,Unclassified,1
41.95,-87.84,06:00,Hazard,On Shoulder,1
41.97,-87.75,14:00,Road Closed,Construction,1
42.02,-87.67,08:00,Hazard,On Shoulder,1
41.97,-87.74,20:00,Road Closed,Construction,1
41.98,-87.75,10:00,Jam,Moderate Traffic,1
41.97,-87.75,11:00,Accident,Minor,1
41.97,-87.75,08:00,Hazard,On Shoulder,1
41.97,-87.74,12:00,Road Closed,Construction,1
41.96,-87.78,13:00,Road Closed,Construction,1
41.99,-87.75,01:00,Road Closed,Hazard,1
41.99,-87.75,03:00,Jam,Moderate Traffic,1
42.01,-87.67,18:00,Road Closed,Construction,1
41.95,-87.69,04:00,Jam,Moderate Traffic,1
41.99,-87.75,07:00,Hazard,On Shoulder,1
42.01,-87.67,16:00,Road Closed,Construction,1
41.97,-87.72,06:00,Hazard,On Shoulder,1
41.97,-87.76,06:00,Hazard,On Shoulder,1
41.97,-87.76,09:00,Accident,Minor,1
41.97,-87.76,07:00,Hazard,On Shoulder,1
41.97,-87.76,05:00,Jam,Moderate Traffic,1
41.96,-87.69,08:00,Road Closed,Unclassified,1
41.96,-87.74,08:00,Jam,Heavy Traffic,1
41.96,-87.69,08:00,Jam,Unclassified,1
41.95,-87.73,14:00,Road Closed,Construction,1
41.95,-87.66,17:00,Road Closed,Construction,1
41.96,-87.74,10:00,Accident,Minor,1
41.96,-87.73,08:00,Road Closed,Unclassified,1
41.96,-87.74,07:00,Accident,Minor,1
41.99,-87.68,15:00,Road Closed,Construction,1
41.99,-87.68,14:00,Road Closed,Construction,1
41.95,-87.73,16:00,Road Closed,Construction,1
41.96,-87.74,10:00,Jam,Moderate Traffic,1
41.98,-87.69,04:00,Jam,Moderate Traffic,1
41.98,-87.79,10:00,Accident,Minor,1
41.95,-87.73,05:00,Accident,Minor,1
41.98,-87.79,08:00,Jam,Unclassified,1
41.95,-87.73,09:00,Accident,Minor,1
41.96,-87.74,02:00,Road Closed,Construction,1
41.98,-87.79,08:00,Jam,Heavy Traffic,1
41.95,-87.73,09:00,Road Closed,Unclassified,1
41.98,-87.71,08:00,Jam,Unclassified,1
41.98,-87.71,06:00,Hazard,On Shoulder,1
41.98,-87.71,14:00,Road Closed,Construction,1
41.96,-87.69,20:00,Road Closed,Construction,1
41.96,-87.69,16:00,Road Closed,Construction,1
41.98,-87.72,10:00,Jam,Moderate Traffic,1
41.98,-87.81,08:00,Jam,Heavy Traffic,1
41.98,-87.72,12:00,Road Closed,Construction,1
41.96,-87.69,19:00,Road Closed,Construction,1
41.96,-87.69,21:00,Road Closed,Construction,1
41.98,-87.82,09:00,Accident,Minor,1
42.0,-87.73,06:00,Hazard,On Shoulder,1
41.96,-87.67,09:00,Road Closed,Unclassified,1
41.95,-87.72,07:00,Accident,Minor,1
41.96,-87.69,12:00,Road Closed,Construction,1
41.95,-87.72,06:00,Accident,Minor,1
41.95,-87.72,10:00,Accident,Minor,1
41.96,-87.75,05:00,Accident,Minor,1
41.99,-87.66,21:00,Road Closed,Construction,1
41.96,-87.75,10:00,Jam,Moderate Traffic,1
41.96,-87.75,11:00,Road Closed,Construction,1
41.96,-87.75,08:00,Jam,Stand-Still Traffic,1
41.95,-87.76,19:00,Road Closed,Construction,1
41.95,-87.68,14:00,Road Closed,Construction,1
41.99,-87.72,00:00,Road Closed,Hazard,1
41.95,-87.74,23:00,Road Closed,Construction,1
41.96,-87.7,22:00,Road Closed,Construction,1
42.0,-87.69,05:00,Accident,Minor,1
41.96,-87.75,20:00,Road Closed,Construction,1
41.98,-87.66,09:00,Road Closed,Unclassified,1
41.99,-87.66,12:00,Road Closed,Hazard,1
42.0,-87.7,16:00,Road Closed,Construction,1
42.0,-87.7,20:00,Road Closed,Construction,1
41.99,-87.66,13:00,Road Closed,Construction,1
41.98,-87.88,10:00,Accident,Minor,1
41.98,-87.88,08:00,Hazard,On Shoulder,1
41.95,-87.65,08:00,Road Closed,Unclassified,1
41.96,-87.7,19:00,Road Closed,Construction,1
42.0,-87.67,00:00,Road Closed,Construction,1
41.95,-87.65,06:00,Hazard,On Shoulder,1
42.0,-87.68,06:00,Hazard,On Shoulder,1
41.98,-87.66,16:00,Road Closed,Construction,1
41.78,-87.72,05:00,Accident,Minor,1
41.77,-87.58,06:00,Hazard,On Shoulder,1
41.77,-87.58,05:00,Accident,Minor,1
41.78,-87.63,10:00,Accident,Minor,1
41.78,-87.63,05:00,Accident,Minor,1
41.76,-87.71,22:00,Road Closed,Hazard,1
41.76,-87.63,08:00,Jam,Stand-Still Traffic,1
41.76,-87.63,10:00,Jam,Moderate Traffic,1
41.77,-87.64,07:00,Hazard,On Shoulder,1
41.77,-87.63,10:00,Accident,Minor,1
41.77,-87.61,07:00,Hazard,On Shoulder,1
41.77,-87.61,21:00,Road Closed,Construction,1
41.77,-87.68,23:00,Road Closed,Construction,1
41.77,-87.68,21:00,Road Closed,Construction,1
41.77,-87.68,15:00,Road Closed,Hazard,1
41.81,-87.76,10:00,Accident,Minor,1
41.8,-87.7,07:00,Hazard,On Shoulder,1
41.8,-87.63,08:00,Accident,Minor,1
41.8,-87.63,07:00,Accident,Minor,1
41.8,-87.63,10:00,Jam,Moderate Traffic,1
41.81,-87.63,07:00,Accident,Minor,1
41.81,-87.7,08:00,Hazard,On Shoulder,1
41.79,-87.78,08:00,Accident,Minor,1
41.79,-87.63,05:00,Jam,Moderate Traffic,1
41.79,-87.63,07:00,Jam,Heavy Traffic,1
41.69,-87.6,07:00,Jam,Heavy Traffic,1
41.69,-87.6,08:00,Hazard,On Shoulder,1
41.71,-87.6,08:00,Hazard,On Shoulder,1
41.71,-87.6,09:00,Jam,Moderate Traffic,1
41.71,-87.6,07:00,Jam,Heavy Traffic,1
41.66,-87.56,07:00,Accident,Minor,1
41.66,-87.59,07:00,Accident,Minor,1
41.66,-87.59,06:00,Accident,Minor,1
41.66,-87.59,05:00,Jam,Moderate Traffic,1
41.66,-87.59,09:00,Accident,Minor,1
41.68,-87.6,16:00,Road Closed,Construction,1
41.67,-87.58,22:00,Road Closed,Construction,1
41.68,-87.6,09:00,Accident,Minor,1
41.74,-87.62,08:00,Accident,Minor,1
41.74,-87.58,18:00,Road Closed,Construction,1
41.75,-87.65,08:00,Road Closed,Unclassified,1
41.72,-87.62,06:00,Accident,Minor,1
41.74,-87.66,06:00,Jam,Moderate Traffic,1
41.73,-87.62,08:00,Accident,Minor,1
41.91,-87.71,22:00,Road Closed,Construction,1
41.9,-87.62,07:00,Accident,Minor,1
41.9,-87.64,08:00,Hazard,On Shoulder,1
41.9,-87.63,08:00,Road Closed,Unclassified,1
41.92,-87.81,16:00,Jam,Light Traffic,1
41.91,-87.62,08:00,Accident,Minor,1
41.91,-87.66,07:00,Jam,Heavy Traffic,1
41.91,-87.63,09:00,Road Closed,Event,1
41.91,-87.64,12:00,Road Closed,Construction,1
41.89,-87.65,09:00,Accident,Minor,1
41.89,-87.65,08:00,Road Closed,Unclassified,1
41.89,-87.65,08:00,Accident,Minor,1
41.89,-87.64,08:00,Accident,Minor,1
41.89,-87.65,03:00,Road Closed,Hazard,1
41.89,-87.67,23:00,Road Closed,Construction,1
41.89,-87.67,20:00,Road Closed,Construction,1
41.89,-87.62,14:00,Road Closed,Hazard,1
41.89,-87.69,21:00,Road Closed,Construction,1
41.89,-87.69,14:00,Road Closed,Construction,1
41.9,-87.66,20:00,Road Closed,Construction,1
41.9,-87.66,12:00,Road Closed,Construction,1
41.9,-87.66,06:00,Road Closed,Construction,1
41.9,-87.66,05:00,Jam,Moderate Traffic,1
41.9,-87.66,01:00,Road Closed,Construction,1
41.9,-87.66,00:00,Road Closed,Construction,1
41.89,-87.61,20:00,Road Closed,Construction,1
41.9,-87.73,19:00,Road Closed,Construction,1
41.94,-87.79,14:00,Road Closed,Construction,1
41.94,-87.78,06:00,Accident,Minor,1
41.93,-87.65,14:00,Road Closed,Construction,1
41.93,-87.63,01:00,Road Closed,Construction,1
41.93,-87.67,21:00,Road Closed,Hazard,1
41.94,-87.66,20:00,Road Closed,Construction,1
41.94,-87.65,03:00,Road Closed,Construction,1
41.94,-87.65,05:00,Jam,Moderate Traffic,1
41.94,-87.65,19:00,Road Closed,Construction,1
41.94,-87.71,12:00,Road Closed,Construction,1
41.92,-87.67,09:00,Accident,Minor,1
41.92,-87.66,19:00,Road Closed,Construction,1
41.92,-87.64,18:00,Road Closed,Construction,1
41.84,-87.67,04:00,Road Closed,Hazard,1
41.84,-87.63,09:00,Accident,Minor,1
41.84,-87.63,02:00,Road Closed,Construction,1
41.84,-87.71,21:00,Jam,Light Traffic,1
41.85,-87.64,09:00,Accident,Minor,1
41.85,-87.64,00:00,Road Closed,Construction,1
41.85,-87.63,07:00,Accident,Minor,1
41.81,-87.59,23:00,Road Closed,Construction,1
41.82,-87.74,08:00,Accident,Minor,1
41.82,-87.73,06:00,Jam,Moderate Traffic,1
41.82,-87.74,08:00,Jam,Moderate Traffic,1
41.82,-87.73,07:00,Accident,Minor,1
41.83,-87.63,06:00,Accident,Minor,1
41.83,-87.64,00:00,Road Closed,Hazard,1
41.83,-87.64,00:00,Road Closed,Construction,1
41.87,-87.62,22:00,Road Closed,Construction,1
41.87,-87.64,15:00,Road Closed,Construction,1
41.87,-87.64,13:00,Road Closed,Construction,1
41.87,-87.64,20:00,Road Closed,Construction,1
41.88,-87.63,21:00,Jam,Light Traffic,1
41.88,-87.62,20:00,Jam,Light Traffic,1
41.88,-87.64,17:00,Road Closed,Construction,1
41.88,-87.65,22:00,Road Closed,Construction,1
41.88,-87.65,18:00,Road Closed,Construction,1
41.88,-87.65,15:00,Road Closed,Construction,1
41.88,-87.68,19:00,Road Closed,Construction,1
41.88,-87.66,08:00,Accident,Minor,1
41.86,-87.66,04:00,Road Closed,Construction,1
41.86,-87.64,15:00,Road Closed,Construction,1
41.86,-87.65,17:00,Road Closed,Construction,1
41.86,-87.62,19:00,Jam,Light Traffic,1
